"Effect_Size_ID","Study_ID","Species_ID","Treatment_ID_T1","Treatment_ID_T2","Trait_ID","First_Author","Title","Year","Journal","Journal_Impact_Factor-2021","Kingdom","Phylum","Class","Order","Family","Scientific_Name","Ecosystem","Plasticity_Mechanism","Developmental_Exposure_Time_Category","Developmental_Exposure_Time","Acclimation_Exposure_Time","Exposure_Units","T1_constant","T1_fluctuation","T2_constant","T2_fluctuation","High","Fluctuation_Magnitude","Fluctuation_Category","Fluctuation_Period","Fluctuation_Unit","Number_Of_Fluctuations","Acclimation_Life-History_Stage","Acclimation_Life-History_Stage_Category","Trait_Category","Measurement","Trait_Unit","Sex","Performance_Curve","Complex_Design","Species_Overlap","Animal_Overlap_T1_Constant","Animal_Overlap_T1_Fluctuation","Animal_Overlap_Trait_T1","Animal_Overlap_T2_Constant","Animal_Overlap_T2_Fluctuation","Animal_Overlap_Trait_T2","Animal_Code","Shared_Animal_Number","Shared_Control_T1","Shared_Control_T2","Shared_Control_Code","Shared_Control_Number","n_T1_C","Mean_T1_C","SD_Final_T1_C","n_T1_F","Mean_T1_F","SD_Final_T1_F","n_T2_C","Mean_T2_C","SD_Final_T2_C","n_T2_F","Mean_T2_F","SD_Final_T2_F","Percentage_Transformation_T1","Proportion_Transformation_T1","In_Transformation_T1","Percentage_Transformation_T2","Proportion_Transformation_T2","In_Transformation_T2","Mean_Transformed_T1_C","SD_Final_Transformed_T1_C","Mean_Transformed_T1_F","SD_Final_Transformed_T1_F","Mean_Transformed_T2_C","SD_Final_Transformed_T2_C","Mean_Transformed_T2_F","SD_Final_Transformed_T2_F","Mean_T1_C_Add","SD_Final_T1_C_Add","Mean_T1_F_Add","SD_Final_T1_F_Add","Mean_T2_C_Add","SD_Final_T2_C_Add","Mean_T2_F_Add","SD_Final_T2_F_Add","InRR_Transformed","v_InRR","InRR_Untransformed","v_InRR_Untransformed","Year_Z","Precision"
128,86,1,1,3,3,"Y. Dong","Effects Of Diel Temperature Fluctuations On Growth, Oxygen Consumption And Proximate Body Composition In The Sea Cucumber Apostichopus Japonicus Selenka",2006,"Aquaculture",5.135,"Metazoa","Echinodermata","Holothuroidea","Aspidochirotida","Stichopodidae","Apostichopus japonicus","Aquatic","Acclimation","NA","NA","70","Days",15,15,21,21,"T2",4,"Sinusoidal (Sine Curve)","1","Day","70","Juvenile","Juvenile","Biochemical Assay","Lipid Content","%","NA","No","Yes","A","A","B","A","E","F","A","86:A:A:B:E:F:A:A",41,"A","C","86:A:A:C:3",108,5,0.33730407523511,0.110751956252341,5,0.250783699059561,0.112153879749206,5,0.188087774294671,0.0827134863150392,5,0.166771159874608,0.019626928956111,"Yes","No","No","Yes","No","No",0.55811058472974,0.509550900063718,0.550099263612995,0.511211917875693,0.543382694257088,0.50954497640329,0.540848984216881,0.502405051173151,0.83730407523511,0.610751956252341,0.750783699059561,0.612153879749206,0.688087774294671,0.582713486315039,0.666771159874608,0.519626928956111,0.0016307717742956,0.854545498689081,0.0129333654926518,0.670940992244448,-0.631992860322553,-1.25093342676334
129,86,1,1,3,4,"Y. Dong","Effects Of Diel Temperature Fluctuations On Growth, Oxygen Consumption And Proximate Body Composition In The Sea Cucumber Apostichopus Japonicus Selenka",2006,"Aquaculture",5.135,"Metazoa","Echinodermata","Holothuroidea","Aspidochirotida","Stichopodidae","Apostichopus japonicus","Aquatic","Acclimation","NA","NA","70","Days",15,15,21,21,"T2",4,"Sinusoidal (Sine Curve)","1","Day","70","Juvenile","Juvenile","Biochemical Assay","Ash Content","%","NA","No","Yes","A","A","B","A","E","F","A","86:A:A:B:E:F:A:A",41,"A","C","86:A:A:C:4",109,5,3.1664167916042,0.201145545202381,5,2.92053973013493,0.0536388120539674,5,3.16041979010495,0.0268194060269847,5,3.1424287856072,0,"Yes","No","No","Yes","No","No",0.678896997998696,0.50574358935143,0.671738840185251,0.501592773125632,0.678725678745134,0.500766514410805,0.67821077530708,0.5,3.6664167916042,0.701145545202381,3.42053973013493,0.553638812053967,3.66041979010495,0.526819406026985,3.6424287856072,0.5,0.00164014410041076,0.606744739068309,0.0107482249926998,0.187131790845104,-0.631992860322553,-1.11604515645382
130,86,1,1,3,5,"Y. Dong","Effects Of Diel Temperature Fluctuations On Growth, Oxygen Consumption And Proximate Body Composition In The Sea Cucumber Apostichopus Japonicus Selenka",2006,"Aquaculture",5.135,"Metazoa","Echinodermata","Holothuroidea","Aspidochirotida","Stichopodidae","Apostichopus japonicus","Aquatic","Acclimation","NA","NA","70","Days",15,15,21,21,"T2",4,"Sinusoidal (Sine Curve)","1","Day","70","Juvenile","Juvenile","Physiological","Energy Content","kJ g-1","NA","No","Yes","A","A","B","A","E","F","A","86:A:A:B:E:F:A:A",41,"A","C","86:A:A:C:5",110,5,0.91588785046729,0,5,0.927102803738318,0,5,0.775700934579439,0.0167182652523351,5,0.833644859813084,0.0125386989392516,"No","No","No","No","No","No",1.41588785046729,0.5,1.42710280373832,0.5,1.27570093457944,0.516718265252335,1.33364485981308,0.512538698939252,1.41588785046729,0.5,1.42710280373832,0.5,1.27570093457944,0.516718265252335,1.33364485981308,0.512538698939252,0.0060883870971014,0.278510055769066,0.00608838709710225,0.278510055769066,-0.631992860322553,-0.567830891104946
131,86,1,1,3,6,"Y. Dong","Effects Of Diel Temperature Fluctuations On Growth, Oxygen Consumption And Proximate Body Composition In The Sea Cucumber Apostichopus Japonicus Selenka",2006,"Aquaculture",5.135,"Metazoa","Echinodermata","Holothuroidea","Aspidochirotida","Stichopodidae","Apostichopus japonicus","Aquatic","Acclimation","NA","NA","70","Days",15,15,21,21,"T2",4,"Sinusoidal (Sine Curve)","1","Day","70","Juvenile","Juvenile","Physiological","Metabolic Rate","mgO2g-1h-1","NA","No","Yes","A","A","B","B","E","F","B","86:A:A:B:E:F:B:B",42,"A","C","86:A:A:C:6",111,4,0.0161538461538462,0.00854337152209492,4,0.0166939443535188,0.0113911620294599,4,0.0197872340425532,0.0081505728314239,4,0.0251882160392799,0.0071685761047463,"No","No","No","No","No","No",0.516153846153846,0.508543371522095,0.516693944353519,0.51139116202946,0.519787234042553,0.508150572831424,0.52518821603928,0.507168576104746,0.516153846153846,0.508543371522095,0.516693944353519,0.51139116202946,0.519787234042553,0.508150572831424,0.52518821603928,0.507168576104746,0.00154854994548295,1.12631412007664,0.00154854994548299,1.12631412007664,-0.631992860322553,-1.33062590900333
132,91,1,1,3,1,"L. B. Carrington","Effects Of Fluctuating Daily Temperatures At Critical Thermal Extremes On Aedes Aegypti Life-History Traits",2013,"Plos One",3.752,"Metazoa","Arthropoda","Insecta","Diptera","Culicidae","Aedes aegypti","Terrestrial","Developmental Plasticity","Larvae","Larvae Period","NA","NA",16,16,35,35,"T2",7.6,"Sinusoidal (Sine Curve)","1","Day","NA","NA","NA","Life-History Traits","Development Time","Days","NA","No","Yes","A","A","B","A","D","E","A","91:A:A:B:D:E:A:A",43,"A","B","91:A:A:B:1",112,13,34.6365105008078,4.65984009753015,13,33.0856219709208,3.26188806827114,13,7.45033112582782,1.0148074781935,13,6.92052980132451,0.656640132948731,"No","No","No","No","No","No",35.1365105008078,5.15984009753015,33.5856219709208,3.76188806827114,7.95033112582782,1.5148074781935,7.42052980132451,1.15664013294873,35.1365105008078,5.15984009753015,33.5856219709208,3.76188806827114,7.95033112582782,1.5148074781935,7.42052980132451,1.15664013294873,-0.00125370553748854,0.0599169624425676,-0.00125370553748854,0.0599169624425676,0.152841787977594,3.12924639950527
133,91,1,1,3,2,"L. B. Carrington","Effects Of Fluctuating Daily Temperatures At Critical Thermal Extremes On Aedes Aegypti Life-History Traits",2013,"Plos One",3.752,"Metazoa","Arthropoda","Insecta","Diptera","Culicidae","Aedes aegypti","Terrestrial","Developmental Plasticity","Larvae","Larvae Period","NA","NA",16,16,35,35,"T2",7.6,"Sinusoidal (Sine Curve)","1","Day","NA","NA","NA","Population","Survival","%","NA","No","Yes","A","A","B","A","D","E","A","91:A:A:B:D:E:A:A",43,"A","B","91:A:A:B:2",113,13,55.0621669626998,16.6508584657307,13,55.595026642984,13.4487702992439,13,44.8336252189142,16.4175714819727,13,60.5954465849387,15.7861264249738,"Yes","No","No","Yes","No","No",1.33610671486389,0.667368575946035,1.34146585840346,0.635337703282242,1.23364203912769,0.665059212559596,1.39216208321126,0.661529697852672,55.5621669626998,17.1508584657307,56.095026642984,13.9487702992439,45.3336252189142,16.9175714819727,61.0954465849387,16.2861264249738,0.00615180003364644,0.12880290042924,0.0152022982156855,0.0808960069778168,0.152841787977594,0.610015885611364
134,93,1,1,3,1,"A. V. Uvarov","Effects Of Temperature Regime On The Respiratory Activity Of Developmental Stages Of Lumbricus Rubellus (Lumbricidae)",2004,"Pedobiologia",2.128,"Metazoa","Annelida","Clitellata","Haplotaxida","Lumbricidae","Lumbricus rubellus","Terrestrial","Acclimation","NA","NA","7","Days",5,5,15,15,"T2",10,"NA","1","Day","7","Cocoon","Larvae","Physiological","Metabolic Rate","mm3Â CO2Â gâˆ’1Â hâˆ’1","Both","Yes","Yes","A","A","B","A","E","F","A","93:A:A:B:E:F:A:A",44,"A","C","93:A:A:C:1",114,5,26.4705882352941,15.1769319739804,5,29.5180722891567,13.470289021083,5,54.9773755656109,33.3892503427568,5,71.6867469879518,26.9405780421661,"No","No","No","No","No","No",26.9705882352941,15.6769319739804,30.0180722891567,13.970289021083,55.4773755656109,33.8892503427568,72.1867469879518,27.4405780421661,26.9705882352941,15.6769319739804,30.0180722891567,13.970289021083,55.4773755656109,33.8892503427568,72.1867469879518,27.4405780421661,0.015622851686631,0.314423117938139,0.015622851686631,0.314423117938139,-0.856231331265452,-0.683577919385393
135,93,1,4,6,2,"A. V. Uvarov","Effects Of Temperature Regime On The Respiratory Activity Of Developmental Stages Of Lumbricus Rubellus (Lumbricidae)",2004,"Pedobiologia",2.128,"Metazoa","Annelida","Clitellata","Haplotaxida","Lumbricidae","Lumbricus rubellus","Terrestrial","Acclimation","NA","NA","7","Days",5,5,15,15,"T2",10,"NA","1","Day","7","Juvenile","Juvenile","Physiological","Metabolic Rate","mm3Â CO2Â gâˆ’1Â hâˆ’1","Both","Yes","Yes","A","G","H","B","K","L","B","93:A:G:H:K:L:B:B",45,"D","F","93:A:D:F:2",115,5,19.0045248868778,6.07077278959236,5,36.1445783132531,13.4702890210831,5,51.5837104072398,18.2123183687764,5,130.120481927711,28.2876069442744,"No","No","No","No","No","No",19.5045248868778,6.57077278959236,36.6445783132531,13.9702890210831,52.0837104072398,18.7123183687764,130.620481927711,28.7876069442744,19.5045248868778,6.57077278959236,36.6445783132531,13.9702890210831,52.0837104072398,18.7123183687764,130.620481927711,28.7876069442744,0.0288824792434539,0.18729665725397,0.0288824792434539,0.18729665725397,-0.856231331265452,-0.0743157365390631
136,93,1,7,9,3,"A. V. Uvarov","Effects Of Temperature Regime On The Respiratory Activity Of Developmental Stages Of Lumbricus Rubellus (Lumbricidae)",2004,"Pedobiologia",2.128,"Metazoa","Annelida","Clitellata","Haplotaxida","Lumbricidae","Lumbricus rubellus","Terrestrial","Acclimation","NA","NA","7","Days",5,5,15,15,"T2",10,"NA","1","Day","7","Adult","Adult","Physiological","Metabolic Rate","mm3Â CO2Â gâˆ’1Â hâˆ’1","Both","Yes","Yes","A","M","N","C","Q","R","C","93:A:M:N:Q:R:C:C",46,"G","I","93:A:G:I:3",116,5,27.1493212669683,10.6238523817863,5,36.1445783132531,12.1232601189748,5,90.2714932126697,39.4600231323493,5,132.530120481928,59.2692716927655,"No","No","No","No","No","No",27.6493212669683,11.1238523817863,36.6445783132531,12.6232601189748,90.7714932126697,39.9600231323493,133.030120481928,59.7692716927655,27.6493212669683,11.1238523817863,36.6445783132531,12.6232601189748,90.7714932126697,39.9600231323493,133.030120481928,59.7692716927655,0.0100565981854539,0.235237613405659,0.0100565981854539,0.235237613405659,-0.856231331265452,-0.381417749418372
137,94,1,9,1,1,"X. Tian","The Effects Of Thermal Amplitude On The Growth Of Chinese Shrimp Fenneropenaeus Chinensis (Osbeck, 1765)",2006,"Aquaculture",5.135,"Metazoa","Arthropoda","Malacostraca","Decapoda","Penaeidae","Penaeus chinensis","Aquatic","Acclimation","NA","NA","33","Days",31,31,25,25,"T1",1,"Sinusoidal (Sine Curve)","1","Day","33","Adult","Adult","Physiological","Apparent Digestability Coefficient","%","NA","No","Yes","A","K","L","A","A","B","A","94:A:K:L:A:B:A:A",47,"C","A","94:A:C:A:1",117,20,82.0591118800461,8.54537320121015,20,85.8807189542483,8.54537320121041,20,77.1626297577855,8.51098538148716,20,75.7785467128028,14.7007929316596,"Yes","No","No","Yes","No","No",1.63341710049592,0.611356523392133,1.68558356243479,0.622700663583619,1.57255136281419,0.601373231858903,1.55623508130357,0.671568490409809,82.5591118800461,9.04537320121015,86.3807189542483,9.04537320121041,77.6626297577855,9.01098538148716,76.2785467128028,15.2007929316596,0.0069779179819645,0.197118088797481,0.0105387339804283,0.170473869744507,-0.631992860322553,-0.149396909765784
138,94,1,10,2,1,"X. Tian","The Effects Of Thermal Amplitude On The Growth Of Chinese Shrimp Fenneropenaeus Chinensis (Osbeck, 1765)",2006,"Aquaculture",5.135,"Metazoa","Arthropoda","Malacostraca","Decapoda","Penaeidae","Penaeus chinensis","Aquatic","Acclimation","NA","NA","33","Days",31,31,25,25,"T1",2,"Sinusoidal (Sine Curve)","1","Day","33","Adult","Adult","Physiological","Apparent Digestability Coefficient","%","NA","No","Yes","A","K","M","A","A","C","A","94:A:K:M:A:C:A:A",48,"C","A","94:A:C:A:1",117,20,82.0591118800461,8.54537320121015,20,86.3584198385236,12.8180598018154,20,77.1626297577855,8.51098538148716,20,74.7404844290657,9.28471132525854,"Yes","No","No","Yes","No","No",1.63341710049592,0.611356523392133,1.69249213656114,0.686727212703351,1.57255136281419,0.601373231858903,1.54420607231573,0.606843460792671,82.5591118800461,9.04537320121015,86.8584198385236,13.3180598018154,77.6626297577855,9.01098538148716,75.2404844290657,9.78471132525854,0.00895289026435144,0.196936493434554,0.0137416056330697,0.169961089858215,-0.631992860322553,-0.148076633437863
139,94,1,11,3,1,"X. Tian","The Effects Of Thermal Amplitude On The Growth Of Chinese Shrimp Fenneropenaeus Chinensis (Osbeck, 1765)",2006,"Aquaculture",5.135,"Metazoa","Arthropoda","Malacostraca","Decapoda","Penaeidae","Penaeus chinensis","Aquatic","Acclimation","NA","NA","33","Days",31,31,25,25,"T1",3,"Sinusoidal (Sine Curve)","1","Day","33","Adult","Adult","Physiological","Apparent Digestability Coefficient","%","NA","No","Yes","A","K","N","A","A","D","A","94:A:K:N:A:D:A:A",49,"C","A","94:A:C:A:1",117,20,82.0591118800461,8.54537320121015,20,84.9253171856978,4.27268660060508,20,77.1626297577855,8.51098538148716,20,73.0103806228374,13.927066987888,"Yes","No","No","Yes","No","No",1.63341710049592,0.611356523392133,1.67205221215064,0.559707427886884,1.57255136281419,0.601373231858903,1.52451267932073,0.656869669880677,82.5591118800461,9.04537320121015,85.4253171856978,4.77268660060508,77.6626297577855,9.01098538148716,73.5103806228374,14.427066987888,0.00906701802586983,0.195868343453768,0.0148459205977107,0.170021928306032,-0.631992860322553,-0.14026117336953
140,94,1,12,4,1,"X. Tian","The Effects Of Thermal Amplitude On The Growth Of Chinese Shrimp Fenneropenaeus Chinensis (Osbeck, 1765)",2006,"Aquaculture",5.135,"Metazoa","Arthropoda","Malacostraca","Decapoda","Penaeidae","Penaeus chinensis","Aquatic","Acclimation","NA","NA","33","Days",31,31,25,25,"T1",4,"Sinusoidal (Sine Curve)","1","Day","33","Adult","Adult","Physiological","Apparent Digestability Coefficient","%","NA","No","Yes","A","K","O","A","A","E","A","94:A:K:O:A:E:A:A",50,"C","A","94:A:C:A:1",117,20,82.0591118800461,8.54537320121015,20,83.492214532872,4.2726866006052,20,77.1626297577855,8.51098538148716,20,71.9723183391004,20.1168745380603,"Yes","No","No","Yes","No","No",1.63341710049592,0.611356523392133,1.65239769265271,0.557544476665839,1.57255136281419,0.601373231858903,1.512889286827,0.723951604119403,82.5591118800461,9.04537320121015,83.992214532872,4.7726866006052,77.6626297577855,9.01098538148716,72.4723183391004,20.6168745380603,0.00837188228602796,0.198124826019509,0.0143965132080188,0.172147845342633,-0.631992860322553,-0.15667242091752
141,95,1,1,3,1,"D. G. Meyers","Egg Development Of A Chydorid Cladoceran, Chydorus Sphaericus, Exposed To Constant And Alternating Temperatures: Significance To Secondary Productivity In Fresh Waters",1984,"Ecology",6.431,"Metazoa","Arthropoda","Branchiopoda","Diplostraca","Chydoridae","Chydorus sphaericus","Aquatic","Developmental Plasticity","Embryo","Egg Incubation","NA","NA",15,15,25,25,"T2",10,"Alternating","1","Day","NA","NA","NA","Life-History Traits","Development Time","Days","NA","No","Yes","A","A","B","A","E","F","A","95:A:A:B:E:F:A:A",51,"A","C","95:A:A:C:1",118,16,88.88,1.7,20,79.4,0.84,38,41.63,0.83,32,37.13,1.43,"No","No","No","No","No","No",89.38,2.2,79.9,1.34,42.13,1.33,37.63,1.93,89.38,2.2,79.9,1.34,42.13,1.33,37.63,1.93,-8.37380652502939e-05,0.100160359746913,-8.37380652502939e-05,0.100160359746913,-3.09861604069444,1.23663376530922
142,101,1,1,4,1,"Y. Dong","Growth And Oxygen Consumption Of The Juvenile Sea Cucumber Apostichopus Japonicus (Selenka) At Constant And Fluctuating Water Temperatures",2006,"Aquaculture Research",2.184,"Metazoa","Echinodermata","Holothuroidea","Aspidochirotida","Stichopodidae","Apostichopus japonicus","Aquatic","Acclimation","NA","NA","14","Days",18,18,15,15,"T1",4,"Alternating","1","Day","14","Juvenile","Juvenile","Physiological","Metabolic Rate","mg 02 g-1 h-1","NA","No","Yes","A","A","B","A","E","F","A","101:A:A:B:E:F:A:A",52,"A","B","101:A:A:B:1",119,6,0.0628158844765343,0.0198081481004849,6,0.028158844765343,0.00990407405024245,6,0.0448684210526316,0.00773523076668373,6,0.0328947368421053,0.0148258589694771,"No","No","No","No","No","No",0.562815884476534,0.519808148100485,0.528158844765343,0.509904074050242,0.544868421052632,0.507735230766684,0.532894736842105,0.514825858969477,0.562815884476534,0.519808148100485,0.528158844765343,0.509904074050242,0.544868421052632,0.507735230766684,0.532894736842105,0.514825858969477,-0.0137783481975559,0.931125986871405,-0.0137783481975566,0.931125986871404,-0.631992860322553,-1.27809702226417
143,101,1,2,5,1,"Y. Dong","Growth And Oxygen Consumption Of The Juvenile Sea Cucumber Apostichopus Japonicus (Selenka) At Constant And Fluctuating Water Temperatures",2006,"Aquaculture Research",2.184,"Metazoa","Echinodermata","Holothuroidea","Aspidochirotida","Stichopodidae","Apostichopus japonicus","Aquatic","Acclimation","NA","NA","14","Days",18,18,15,15,"T1",8,"Alternating","1","Day","14","Juvenile","Juvenile","Physiological","Metabolic Rate","mg 02 g-1 h-1","NA","No","Yes","A","A","C","A","E","G","A","101:A:A:C:E:G:A:A",53,"A","B","101:A:A:B:1",119,6,0.0628158844765343,0.0198081481004849,6,0.020072202166065,0.00247601851256063,6,0.0448684210526316,0.00773523076668373,6,0.0360526315789474,0.014503557687532,"No","No","No","No","No","No",0.562815884476534,0.519808148100485,0.520072202166065,0.502476018512561,0.544868421052632,0.507735230766684,0.536052631578947,0.514503557687532,0.562815884476534,0.519808148100485,0.520072202166065,0.502476018512561,0.544868421052632,0.507735230766684,0.536052631578947,0.514503557687532,-0.0208909699478986,0.929340862384152,-0.0208909699478993,0.929340862384151,-0.631992860322553,-1.27751478796057
144,101,1,3,6,1,"Y. Dong","Growth And Oxygen Consumption Of The Juvenile Sea Cucumber Apostichopus Japonicus (Selenka) At Constant And Fluctuating Water Temperatures",2006,"Aquaculture Research",2.184,"Metazoa","Echinodermata","Holothuroidea","Aspidochirotida","Stichopodidae","Apostichopus japonicus","Aquatic","Acclimation","NA","NA","14","Days",18,18,15,15,"T1",12,"Alternating","1","Day","14","Juvenile","Juvenile","Physiological","Metabolic Rate","mg 02 g-1 h-1","NA","No","Yes","A","A","D","A","E","H","A","101:A:A:D:E:H:A:A",54,"A","B","101:A:A:B:1",119,6,0.0628158844765343,0.0198081481004849,6,0.0700361010830325,0.0145023941449979,6,0.0448684210526316,0.00773523076668373,6,0.0230263157894737,0.0141812564055868,"No","No","No","No","No","No",0.562815884476534,0.519808148100485,0.570036101083032,0.514502394144998,0.544868421052632,0.507735230766684,0.523026315789474,0.514181256405587,0.562815884476534,0.519808148100485,0.570036101083032,0.514502394144998,0.544868421052632,0.507735230766684,0.523026315789474,0.514181256405587,0.0178865672183335,0.91707721406562,0.0178865672183335,0.917077214065619,-0.631992860322553,-1.27345361473505
145,102,1,1,4,1,"X. Tian","The Growth Of Juvenile Chinese Shrimp, Fenneropenaeus Chinensis Osbeck, At Constant And Diel Fluctuating Temperatures",2006,"Journal Of Shellfish Research",1.218,"Metazoa","Arthropoda","Malacostraca","Decapoda","Penaeidae","Penaeus chinensis","Aquatic","Acclimation","NA","NA","33","Days",22,22,31,31,"T2",4,"Sinusoidal (Sine Curve)","1","Day","33","Juvenile","Juvenile","Physiological","Apparent Digestability Coefficient","%","NA","No","Yes","A","A","B","A","G","H","A","102:A:A:B:G:H:A:A",55,"A","D","102:A:A:D:1",120,20,62.8623188405797,14.5830520271724,20,68.2971014492753,8.91186512771668,20,82.0652173913043,12.9627129130422,20,86.4130434782609,12.1525433559771,"Yes","No","No","Yes","No","No",1.41548396142356,0.650909242572877,1.472720584515,0.59576084901787,1.63349666796445,0.668942254913114,1.69328853917953,0.677331725532977,63.3623188405797,15.0830520271724,68.7971014492753,9.41186512771668,82.5652173913043,13.4627129130422,86.9130434782609,12.6525433559771,-0.000410036237320444,0.146251970435328,-0.00344140506297478,0.117269154862663,-0.631992860322553,0.348584527574964
146,102,1,1,4,2,"X. Tian","The Growth Of Juvenile Chinese Shrimp, Fenneropenaeus Chinensis Osbeck, At Constant And Diel Fluctuating Temperatures",2006,"Journal Of Shellfish Research",1.218,"Metazoa","Arthropoda","Malacostraca","Decapoda","Penaeidae","Penaeus chinensis","Aquatic","Acclimation","NA","NA","33","Days",22,22,31,31,"T2",4,"Sinusoidal (Sine Curve)","1","Day","33","Juvenile","Juvenile","Physiological","Exuvia Energy","%","NA","No","Yes","A","A","B","A","G","H","A","102:A:A:B:G:H:A:A",55,"A","D","102:A:A:D:2",121,20,0.8,0.402492235949962,20,0.63,0.178885438199983,20,0.52,0.0447213595499958,20,0.41,0.0447213595499958,"Yes","No","No","Yes","No","No",0.589562407439445,0.522590543625383,0.57945611766028,0.511304388481357,0.572173668426807,0.503108962202159,0.564075077981571,0.503499332478514,1.3,0.902492235949962,1.13,0.678885438199983,1.02,0.544721359549996,0.91,0.544721359549996,0.000337271353752845,0.267822625812489,0.0028925916639801,0.18543131778644,-0.631992860322553,-0.527392124583316
